tile_id,num_no_hh,people,ngiant,frac_no_hh,frac_giant,x,y,hc1,hc2
1971,4,28,15.0,0.14285714285714285,0.5357142857142857,33,19,0.4613679,0.010386824
1972,1,1,0.0,1.0,0.0,34,19,0.016486028,0.00035744772
1974,2,10,8.0,0.2,0.8,36,19,0.16534781,0.003704169
1975,8,69,56.0,0.11594202898550725,0.8115942028985508,37,19,1.1436774,0.027754791
1976,3,46,43.0,0.06521739130434782,0.9347826086956522,38,19,0.7629682,0.01878442
1977,1,55,46.0,0.01818181818181818,0.8363636363636363,39,19,0.9112274,0.02215273
1978,8,68,44.0,0.11764705882352941,0.6470588235294118,40,19,1.1250485,0.0275881
1979,7,45,29.0,0.15555555555555556,0.6444444444444445,41,19,0.74401134,0.01904591
1980,18,347,292.0,0.05187319884726225,0.8414985590778098,42,19,5.751289,0.18708555
1981,1,316,257.0,0.0031645569620253164,0.8132911392405063,43,19,5.2159967,0.17006548
1982,4,55,42.0,0.07272727272727272,0.7636363636363637,44,19,0.8969928,0.022718234
