tile_id,num_no_hh,people,ngiant,frac_no_hh,frac_giant,x,y,hc1,hc2
1513,27,121,119.0,0.2231404958677686,0.9834710743801653,33,20,3.487672,0.25357676
1514,6,293,287.0,0.020477815699658702,0.9795221843003413,34,20,8.687284,0.6874183
1515,9,284,281.0,0.03169014084507042,0.9894366197183099,35,20,8.569291,0.6826112
1516,14,197,193.0,0.07106598984771574,0.9796954314720813,36,20,5.9792213,0.442842
1517,21,220,218.0,0.09545454545454546,0.990909090909091,37,20,6.7143116,0.48342705
1518,15,593,589.0,0.025295109612141653,0.9932546374367622,38,20,18.254053,1.3717451
1519,7,45,44.0,0.15555555555555556,0.9777777777777777,39,20,1.3971248,0.095534556
1520,26,517,514.0,0.05029013539651837,0.9941972920696325,40,20,16.557808,1.4318105
1521,38,1146,1143.0,0.03315881326352531,0.9973821989528796,41,20,37.995,4.140697
1522,43,1444,1443.0,0.029778393351800554,0.9993074792243767,42,20,48.76388,5.857876
1523,19,1252,1250.0,0.015175718849840255,0.9984025559105432,43,20,42.18086,5.0033493
1524,30,1237,1233.0,0.024252223120452707,0.9967663702506063,44,20,40.70785,4.4350834
1525,1,286,283.0,0.0034965034965034965,0.9895104895104895,45,20,8.966968,0.6740087
1527,24,201,191.0,0.11940298507462686,0.9502487562189055,47,20,6.0389547,0.36463183
1528,25,295,289.0,0.0847457627118644,0.9796610169491525,48,20,8.897952,0.61476505
1529,39,986,979.0,0.03955375253549696,0.9929006085192698,49,20,30.14008,2.7005353
1530,10,825,821.0,0.012121212121212121,0.9951515151515151,50,20,25.093372,2.2562506
1531,15,265,261.0,0.05660377358490566,0.9849056603773585,51,20,7.8516,0.5615663
1532,1,1,1.0,1.0,1.0,52,20,0.028928835,0.0016806083
1534,3,4,4.0,0.75,1.0,54,20,0.11483638,0.0075870445
1535,1,635,635.0,0.0015748031496062992,1.0,55,20,18.378742,1.605867
1536,23,849,845.0,0.027090694935217905,0.9952885747938751,56,20,24.375862,2.3589337
