SEZIONE,Azzaretto Natale ,Boatti Giuseppe Riccardo ,Brenna Sergio Luigi,Campiotti Aquilele Quilino ,Cantù Maria Cristina,Capotosti Roberta,Cerno Tommaso ,D'Alfonso Franco Maria,Dovis Giovanni Mario ,Escobar Roberto Luigi ,Ferrara Salvatore ,Framba Francesco ,Laforgia Francesco ,Leccisi Gabriele Giuseppe ,Ligi Isabella ,Musciolà Filomena Patrizia,Oddenino Ruben ,Pagliuca Luigi ,Palmieri Antonio ,Perduca Marco ,Pessina Angela ,Pongiluppi Eleuteri Emanuela ,Previato Sonia ,Re Fraschini Mario Antonio,Riva Nadia ,Ruffini Luigino ,Santaniello Tiziana ,Sciascia Salvatore ,Tacchini Valerio Giovanni Mich,Zerkaoui Mounira ,TOTALE,AFFLUENZA
1027,0.0,0.0,0.0,2.0,186.0,3.0,0.0,184.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,102.0,0.0,0.0,0.0,519.0,0.574750830564784
1028,0.0,0.0,0.0,2.0,233.0,3.0,0.0,190.0,0.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,122.0,0.0,0.0,0.0,596.0,0.6144329896907217
1029,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,92.0,17.0,0.0,0.0,0.0,7.0,2.0,0.0,168.0,0.0,0.0,410.0,0.5036855036855037
1030,0.0,0.0,0.0,2.0,126.0,0.0,0.0,43.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,54.0,0.0,0.0,0.0,247.0,0.42439862542955326
1032,0.0,0.0,0.0,3.0,166.0,3.0,0.0,112.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,90.0,0.0,0.0,0.0,418.0,0.511002444987775
1033,0.0,0.0,0.0,1.0,190.0,4.0,0.0,199.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,105.0,0.0,0.0,0.0,534.0,0.672544080604534
1034,0.0,0.0,0.0,1.0,190.0,3.0,0.0,150.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,115.0,0.0,0.0,0.0,487.0,0.5825358851674641
1035,0.0,0.0,0.0,1.0,106.0,1.0,0.0,64.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,53.0,0.0,0.0,0.0,245.0,0.508298755186722
1037,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,174.0,10.0,0.0,0.0,0.0,9.0,4.0,0.0,267.0,0.0,1.0,663.0,0.6512770137524558
1038,0.0,0.0,0.0,0.0,143.0,1.0,0.0,78.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,92.0,0.0,0.0,0.0,342.0,0.5029411764705882
1039,0.0,0.0,0.0,1.0,26.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,60.0,0.21739130434782608
1040,0.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,38.0,0.2585034013605442
1043,0.0,0.0,0.0,2.0,32.0,2.0,0.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,74.0,inf
1044,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.09569377990430622
1045,0.0,0.0,0.0,3.0,181.0,2.0,0.0,124.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,92.0,0.0,0.0,0.0,433.0,0.6367647058823529
1046,0.0,0.0,0.0,1.0,130.0,1.0,0.0,120.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,44.0,0.0,0.0,0.0,320.0,0.64
1048,0.0,0.0,0.0,3.0,153.0,5.0,0.0,192.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,79.0,0.0,0.0,0.0,463.0,0.6604850213980028
1050,0.0,0.0,0.0,1.0,197.0,3.0,0.0,225.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,101.0,0.0,0.0,0.0,580.0,0.6502242152466368
1051,0.0,0.0,0.0,8.0,190.0,3.0,0.0,195.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,88.0,0.0,0.0,0.0,521.0,0.5940706955530216
1052,0.0,0.0,0.0,1.0,213.0,6.0,0.0,237.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,108.0,0.0,0.0,0.0,602.0,0.6741321388577828
1056,0.0,0.0,0.0,5.0,249.0,7.0,0.0,211.0,0.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,107.0,0.0,0.0,0.0,632.0,0.6448979591836734
1059,0.0,0.0,0.0,1.0,200.0,6.0,0.0,214.0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,94.0,0.0,0.0,0.0,552.0,0.7013977128335451
1062,0.0,0.0,0.0,0.0,129.0,4.0,0.0,61.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,46.0,0.0,0.0,0.0,258.0,0.4395229982964225
1063,0.0,0.0,0.0,5.0,193.0,3.0,0.0,143.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,67.0,0.0,0.0,0.0,438.0,0.5367647058823529
1064,0.0,0.0,0.0,0.0,168.0,1.0,0.0,108.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,44.0,0.0,0.0,0.0,341.0,0.5081967213114754
1068,0.0,0.0,0.0,2.0,208.0,6.0,0.0,149.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,133.0,0.0,0.0,0.0,543.0,0.6728624535315985
1069,0.0,0.0,0.0,0.0,179.0,2.0,0.0,94.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,373.0,0.5405797101449276
1070,0.0,0.0,0.0,0.0,153.0,1.0,0.0,116.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,346.0,0.6134751773049646
1072,0.0,0.0,0.0,1.0,158.0,4.0,0.0,72.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,323.0,0.5015527950310559
1073,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,129.0,25.0,0.0,0.0,0.0,6.0,3.0,0.0,217.0,0.0,0.0,504.0,0.6511627906976745
1074,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,174.0,50.0,0.0,0.0,0.0,13.0,0.0,0.0,239.0,0.0,1.0,634.0,0.6680716543730242
1075,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,143.0,27.0,0.0,0.0,0.0,12.0,3.0,0.0,208.0,0.0,1.0,544.0,0.6188850967007964
1076,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,165.0,0.0,1.0,330.0,0.5164319248826291
1077,0.0,0.0,0.0,0.0,193.0,5.0,0.0,181.0,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,82.0,0.0,0.0,0.0,496.0,0.6739130434782609
1078,0.0,0.0,0.0,0.0,170.0,4.0,0.0,159.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,104.0,0.0,0.0,0.0,471.0,0.6478679504814305
1079,0.0,0.0,0.0,2.0,208.0,5.0,0.0,185.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,79.0,0.0,0.0,0.0,511.0,0.6186440677966102
1080,0.0,0.0,0.0,4.0,248.0,3.0,0.0,237.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,656.0,0.6456692913385826
1081,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,91.0,17.0,0.0,0.0,0.0,6.0,1.0,0.0,240.0,0.0,2.0,487.0,0.6188055908513341
1082,0.0,0.0,0.0,2.0,167.0,7.0,0.0,80.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,80.0,0.0,0.0,0.0,353.0,0.5292353823088456
1083,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,68.0,13.0,0.0,0.0,0.0,5.0,1.0,0.0,195.0,0.0,0.0,382.0,0.4780976220275344
1084,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,231.0,31.0,0.0,0.0,0.0,7.0,4.0,0.0,219.0,0.0,0.0,588.0,0.7509578544061303
1085,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,129.0,12.0,0.0,0.0,0.0,13.0,3.0,0.0,218.0,0.0,0.0,536.0,0.5877192982456141
1087,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,127.0,12.0,0.0,0.0,0.0,8.0,1.0,0.0,223.0,0.0,0.0,522.0,0.633495145631068
1089,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,158.0,40.0,0.0,0.0,0.0,12.0,6.0,0.0,192.0,0.0,0.0,607.0,0.6076076076076076
1090,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,158.0,23.0,0.0,0.0,0.0,8.0,7.0,0.0,263.0,0.0,0.0,616.0,0.649104320337197
1092,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,148.0,24.0,0.0,0.0,0.0,6.0,3.0,0.0,201.0,0.0,0.0,493.0,0.6469816272965879
1094,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,162.0,0.0,0.0,454.0,0.6532374100719425
1095,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,158.0,0.0,0.0,418.0,0.6763754045307443
1096,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,150.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,199.0,0.0,2.0,539.0,0.6289381563593932
1097,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,98.0,16.0,0.0,0.0,0.0,8.0,1.0,0.0,135.0,0.0,0.0,338.0,0.5256609642301711
1099,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,215.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,292.0,0.0,0.0,607.0,0.5859073359073359
1100,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,95.0,10.0,0.0,0.0,0.0,8.0,6.0,0.0,197.0,0.0,1.0,425.0,0.6371814092953523
1102,0.0,0.0,0.0,2.0,230.0,6.0,0.0,122.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,84.0,0.0,0.0,0.0,471.0,0.5894868585732165
1103,0.0,0.0,0.0,5.0,263.0,5.0,0.0,195.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,57.0,0.0,0.0,0.0,548.0,0.5969498910675382
1107,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,242.0,23.0,0.0,0.0,0.0,9.0,1.0,0.0,270.0,0.0,0.0,721.0,0.7372188139059305
1111,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,191.0,35.0,0.0,0.0,0.0,5.0,2.0,0.0,204.0,0.0,1.0,520.0,0.7334273624823695
1112,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,203.0,0.0,0.0,449.0,0.7312703583061889
1113,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,70.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,147.0,0.0,1.0,314.0,0.6085271317829457
1114,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,137.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,301.0,0.0,1.0,600.0,0.6030150753768844
1115,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,121.0,17.0,0.0,0.0,0.0,2.0,7.0,0.0,194.0,0.0,0.0,434.0,0.6095505617977528
1116,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,15.0,inf
1117,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,233.0,28.0,0.0,0.0,0.0,4.0,4.0,0.0,289.0,0.0,0.0,693.0,0.6543909348441926
1118,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,198.0,19.0,0.0,0.0,0.0,3.0,1.0,0.0,223.0,0.0,1.0,567.0,0.6647127784290738
1119,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185.0,17.0,0.0,0.0,0.0,10.0,1.0,0.0,199.0,0.0,0.0,535.0,0.6407185628742516
1120,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,149.0,20.0,0.0,0.0,0.0,9.0,1.0,0.0,225.0,0.0,2.0,541.0,0.6112994350282486
1121,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,182.0,27.0,0.0,0.0,0.0,12.0,5.0,0.0,236.0,0.0,0.0,642.0,0.670846394984326
1123,0.0,0.0,0.0,3.0,165.0,5.0,0.0,96.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,76.0,0.0,0.0,0.0,373.0,0.5359195402298851
1124,0.0,0.0,0.0,5.0,236.0,4.0,0.0,188.0,0.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,116.0,0.0,0.0,0.0,586.0,0.6751152073732719
1125,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,178.0,32.0,0.0,0.0,0.0,13.0,0.0,0.0,203.0,0.0,0.0,560.0,0.6871165644171779
1127,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,124.0,21.0,0.0,0.0,0.0,6.0,1.0,0.0,207.0,0.0,0.0,465.0,0.5953905249679897
1128,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,136.0,30.0,0.0,0.0,0.0,9.0,4.0,0.0,224.0,0.0,0.0,536.0,0.6189376443418014
1130,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,231.0,24.0,0.0,0.0,0.0,7.0,5.0,0.0,207.0,0.0,1.0,583.0,0.6449115044247787
1132,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,177.0,25.0,0.0,0.0,0.0,14.0,2.0,0.0,219.0,0.0,0.0,537.0,0.6516990291262136
1133,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,129.0,24.0,0.0,0.0,0.0,2.0,2.0,0.0,223.0,0.0,1.0,490.0,0.6257982120051085
1135,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,28.0,0.0,0.0,0.0,7.0,2.0,0.0,172.0,0.0,0.0,402.0,0.6300940438871473
1136,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,30.0,0.0,0.0,0.0,18.0,3.0,0.0,171.0,0.0,1.0,440.0,0.5906040268456376
1137,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,106.0,23.0,0.0,0.0,0.0,10.0,2.0,0.0,141.0,0.0,1.0,379.0,0.5508720930232558
1141,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,113.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,124.0,0.0,0.0,344.0,0.6003490401396161
1142,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,19.0,0.0,0.0,0.0,13.0,4.0,0.0,146.0,0.0,0.0,410.0,0.553306342780027
1143,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,81.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,206.0,0.0,0.0,399.0,0.5488308115543329
1144,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,146.0,22.0,0.0,0.0,0.0,11.0,4.0,0.0,184.0,0.0,0.0,458.0,0.613941018766756
1148,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,31.0,0.0,0.0,0.0,9.0,3.0,0.0,186.0,0.0,0.0,461.0,0.6402777777777777
1149,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,127.0,33.0,0.0,0.0,0.0,13.0,1.0,0.0,171.0,0.0,0.0,458.0,0.592496765847348
1151,0.0,0.0,0.0,2.0,210.0,1.0,0.0,182.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,532.0,0.6981627296587927
1152,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,101.0,20.2
1154,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,135.0,21.0,0.0,0.0,0.0,6.0,1.0,0.0,240.0,0.0,0.0,601.0,0.5616822429906542
1155,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,108.0,16.0,0.0,0.0,0.0,6.0,5.0,0.0,213.0,0.0,1.0,559.0,0.5567729083665338
1156,0.0,0.0,0.0,0.0,168.0,2.0,0.0,106.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,77.0,0.0,0.0,0.0,372.0,0.5688073394495413
1159,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,134.0,0.0,0.0,213.0,0.49191685912240185
1161,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,101.0,17.0,0.0,0.0,0.0,6.0,3.0,0.0,158.0,0.0,0.0,465.0,0.6258411843876177
1163,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,84.0,18.0,0.0,0.0,0.0,6.0,3.0,0.0,220.0,0.0,1.0,463.0,0.5285388127853882
1164,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,166.0,12.0,0.0,0.0,0.0,7.0,1.0,0.0,194.0,0.0,0.0,507.0,0.6361355081555834
1165,0.0,0.0,8.0,0.0,0.0,0.0,177.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,215.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,596.0,0.6069246435845214
1167,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0,24.0,0.0,0.0,0.0,9.0,2.0,0.0,174.0,0.0,0.0,474.0,0.6
1168,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,186.0,24.0,0.0,0.0,0.0,12.0,1.0,0.0,148.0,0.0,0.0,482.0,0.6367239101717305
1170,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,169.0,24.0,0.0,0.0,0.0,10.0,0.0,0.0,132.0,0.0,0.0,435.0,0.6444444444444445
1172,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,172.0,36.0,0.0,0.0,0.0,11.0,3.0,0.0,185.0,0.0,1.0,520.0,0.6205250596658711
1173,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,197.0,30.0,0.0,0.0,0.0,16.0,3.0,0.0,182.0,0.0,1.0,553.0,0.5748440748440748
1174,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,175.0,35.0,0.0,0.0,0.0,6.0,1.0,0.0,222.0,0.0,1.0,568.0,0.662777129521587
1175,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,141.0,18.0,0.0,0.0,0.0,12.0,2.0,0.0,191.0,0.0,0.0,490.0,0.601965601965602
